Sheet Row Number,Name,Arrondissement,Favorite,Cuisine,Vibe,Features,Notes,Website,Instagram,Facebook,LLM Tagged at,LLM Confidence,Delivery,Takeaway,Google Place ID,Latitude,Longitude
708,Kozy Bosquet,7,,cafe,casual,,,https://www.kozy.fr/kozy-bosquet,,,,,UNKNOWN,UNKNOWN,ChIJv4PgMydw5kcR9dfPxEJgUyg,48.8554447,2.3054898
763,Le Basile,7,,"cafe, wine_bar",casual,,,https://lebasile.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJoQwNgdZx5kcR1RS4Nl1s0cU,48.8537824,2.3277174
755,Le Bistrot de Paris,7,,bistro,"casual, classic",,,https://lcep.fr/le-bistrot-de-paris,,,,,UNKNOWN,UNKNOWN,ChIJnwPlpClu5kcRJ-KsETuz344,48.8585085,2.3294352
757,Le Bistrot des Fables,7,,bistro,"casual, classic",,,https://bistrotdesfables.fr/,,,,,UNKNOWN,UNKNOWN,ChIJF6AjH95v5kcRNgU_zgW_fd0,48.8581045,2.3015415
785,Le Boudoir,7,,wine_bar,casual,,,https://www.boudoirparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJrcZW9clx5kcRx7n1p1w7Xmo,48.8549834,2.3292303
690,Le Café de Mars,7,,"cafe, wine_bar",casual,,,https://www.cafedemars.fr/,https://www.instagram.com/cafe_de_mars,,,,UNKNOWN,UNKNOWN,ChIJvZmnht9v5kcRjsZS2q-nAAE,48.8573806,2.302125
717,Le comptoir de la traboule,7,,wine_bar,casual,,,https://comptoirdelatraboule.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJO3-StIJv5kcRshrNqBBV6wA,48.8578967,2.3017798
767,Le Coucou Paris,7,,wine_bar,casual,,,https://lecoucou.paris/,https://www.instagram.com/lecoucou_cafe?hl=en,,,,UNKNOWN,UNKNOWN,ChIJezKqhiZx5kcRTAWG1wjk7iU,48.8517773,2.3104963
768,Le Nusa Bistronomie indonesienne,7,,bistro,"casual, classic",,,https://lenusa.fr/,,,,,UNKNOWN,UNKNOWN,ChIJrb0OnEdv5kcREskbzM0igEg,48.8596298,2.3111797
720,Le Petit Varenne,7,,cafe,casual,,,https://lepetitvarenne.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJI-G07ipw5kcRB_G9P__f0KY,48.8550758,2.3201269
723,Le Voltaire,7,,cafe,casual,,,https://restaurantlevoltaire.com/,,,,,UNKNOWN,UNKNOWN,ChIJp_uMAClu5kcRHez65e7i1pE,48.8590953,2.3302829
753,Riviera Fuga,7,,wine_bar,casual,,,https://rivieraparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJRQJBH5Fv5kcRFXwf6qpaz6E,48.863142,2.312379
751,Via Del Campo,7,,wine_bar,casual,,,https://via-del-campo.paris/,,,,,UNKNOWN,UNKNOWN,ChIJVVWlvCBw5kcRDxm5UwdWWPE,48.856156,2.3042038
703,Fitzgerald,7,,,casual,,,https://fitzgerald.paris/#fitzgerald,,,,,UNKNOWN,UNKNOWN,ChIJsU2oOdhv5kcRfOa5j5inq5Q,48.858592,2.3098591
704,Fogon Ultramarinos,7,,,casual,,,https://www.fogon-ultramarinos.com/,https://www.instagram.com/fogon_ultramarinos,,,,UNKNOWN,UNKNOWN,ChIJEaU1-UNv5kcRUTKan_1OKFY,48.8580627,2.3290708
727,Marcel,7,,,casual,,,http://www.restaurantmarcel.fr/,,,,,UNKNOWN,UNKNOWN,ChIJG2_iYdNx5kcRXiSCy3TFnr4,48.8516165,2.3230966
750,Vesper,7,,,casual,,,https://vesperparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJaUJihchx5kcRE3q51HrMYqY,48.8552565,2.3055888
678,Aida,7,,,,,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,,,,,UNKNOWN,UNKNOWN,ChIJ75JwXyxw5kcRqI3wcJMllY4,48.8502684,2.3186866
679,Akabeko - Restaurant fusion franco japonais,7,,,,,,https://akabekorestaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJW0ICZg5v5kcRvyEFYPJKYxo,48.8576715,2.3283996
682,Au Petit Tonneau,7,,,,,,https://www.aupetittonneau.fr/,,,,,UNKNOWN,UNKNOWN,ChIJXcQIvtlv5kcRF650lC2T1yA,48.8606607,2.3093591
683,Au Pied de Fouet,7,,,,,,http://www.aupieddefouet.fr/tradition-7eme-menu.html,,,,,UNKNOWN,UNKNOWN,ChIJiUzXQj5x5kcRB3AdUUsXgJo,48.851615,2.3185997
684,Au Sauvignon,7,,,,,,https://www.ausauvignon.com/,,,,,UNKNOWN,UNKNOWN,ChIJCaAbttZx5kcRaTI4ce454OY,48.8520045,2.3285123
685,Auberge Bressane,7,,,,,,https://www.auberge-bressane.com/,,,,,UNKNOWN,UNKNOWN,ChIJSWR8mydw5kcRQJNKcxOyvn0,48.856537,2.308509
762,Auguste,7,,,,,,https://www.restaurantauguste.fr/,,,,,UNKNOWN,UNKNOWN,ChIJd5iHBSpw5kcR7DW8kyCpX6g,48.856344,2.316938
687,Birdy,7,,,,,,https://birdyhamburgers.com/,,,,,UNKNOWN,UNKNOWN,ChIJhf-5V99v5kcRBZUwyIgtCXA,48.8570826,2.3046299
698,Cucina Eat,7,,,,,,https://www.cucinaeat.com/,,,,,UNKNOWN,UNKNOWN,ChIJneELMTFx5kcRV5EL-3--lU0,48.857037,2.3014259
701,ECLIPSES By Cyril Choisne,7,,,,,,https://eclipses.fr/,,,,,UNKNOWN,UNKNOWN,ChIJP8ydvylu5kcRU-Li_tbRo3Y,48.8578,2.329343
702,Epoca,7,,,,,,https://www.epoca.paris/,,,,,UNKNOWN,UNKNOWN,ChIJN-zARCxw5kcR-WlsDK_x7PM,48.850201,2.317919
772,Gloria,7,,,,,,https://www.gloria-trattoria.com/,,,,,UNKNOWN,UNKNOWN,ChIJG23mCd9v5kcRLo5zOV7RYjw,48.8587101,2.302573
1925,Immersion Tour Eiffel - Brunch & Coffee,7,,,,,,https://immersionparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJERSBA3Nx5kcRq0S7eAuIvR0,48.8563698,2.3025088
710,L'Alma,7,,,,,,https://www.cafe-de-l-alma.com/,,,,,UNKNOWN,UNKNOWN,ChIJ88XYQd5v5kcRcjWhCsyXDas,48.8608451,2.3015433
769,L'Arret by The Grey,7,,,,,,https://www.larretparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJcfkn7E1v5kcRJ05qXGqU4eg,48.8575252,2.3288548
711,L'Escudella,7,,,,,,https://www.escudella.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ4dWZlCVw5kcRMu9H3OTFKRY,48.8505546,2.3091967
713,La Démocratie,7,,,,,,https://www.restolademo.com/,,,,,UNKNOWN,UNKNOWN,ChIJs2oi2Q1x5kcRE0PuA3IwM8U,48.8527297,2.3260254
714,La Fontaine de Mars,7,,,,,,https://www.fontaine-de-mars.com/,,,,,UNKNOWN,UNKNOWN,ChIJ_dBPoN9v5kcRt2CYxV1xzrM,48.8583982,2.3025519
765,La Petite Chaise,7,,,,,,https://www.restaurantlapetitechaise.fr/,,,,,UNKNOWN,UNKNOWN,ChIJyY7RgdZx5kcRsMk4HKtzeQs,48.853874,2.327444
773,La Petite République,7,,,,,,https://www.lapetiterepublique.com/,,,,,UNKNOWN,UNKNOWN,ChIJta8xYQBx5kcRNtAY0ZjDu5M,48.8561725,2.32078
715,Laiterie Sainte-Clotilde,7,,,,,,https://lalaiteriesainteclotilde.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJWWyu-x9x5kcRcitaDIS6Y-4,48.8560971,2.3206337
718,Le Florimond,7,,,,,,http://www.leflorimond.com/,,,,,UNKNOWN,UNKNOWN,ChIJm4eKnydw5kcRFAIQkhhg1Lg,48.8557114,2.3080987
719,Le Gentil,7,,,,,,https://lefooding.com/restaurants/restaurant-le-gentil-paris,,,,,UNKNOWN,UNKNOWN,ChIJSxRDi9xv5kcRWwnNcVvAJ1Y,48.8602491,2.3094817
1999,Le Jardin de Saveurs,7,,,,,,https://www.ceproc.com/ecole/notre-restaurant-dapplication,,,,,UNKNOWN,UNKNOWN,ChIJH5-WYyxx5kcRPpn3PY6asw8,48.8559558,2.3043458
722,Le Violon d'Ingres,7,,,,,,https://leviolondingres.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ3Z17mN9v5kcR6cy6VWhMWl8,48.8582148,2.3019196
756,L’Ami Jean,7,,,,,,https://lamijean.fr/,,,,,UNKNOWN,UNKNOWN,ChIJjVT2MNlv5kcR4QtneAsLSdU,48.8602837,2.3060112
712,L’Inconnu,7,,,,,,http://restaurant-linconnu.fr/,,,,,UNKNOWN,UNKNOWN,ChIJO2QhWSxw5kcRFC7r1nNl2II,48.8501605,2.3185686
726,Madame Brasserie,7,,,,,,https://www.restaurants-toureiffel.com/fr/madame-brasserie.html,,,,,UNKNOWN,UNKNOWN,ChIJo5sOsudv5kcR5KbGiJXhb3w,48.8584166,2.2946008
730,Ministry of Spice - Modern Indian Cuisine,7,,,,,,https://ministryofspice.fr/,,,,,UNKNOWN,UNKNOWN,ChIJWRYhRqlx5kcRroPkg-yHlzI,48.8513339,2.3103297
731,MiniYama,7,,,,,,https://www.instagram.com/miniyamaparis/,https://www.instagram.com/miniyamaparis,,,,UNKNOWN,UNKNOWN,ChIJaSxeq6Jx5kcRoG7YsKI_DbA,48.8517913,2.3176684
759,Mojju,7,,,,,,https://mojju-restaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJ86t7GABv5kcRxUxx09z5Kws,48.8581582,2.3025114
732,Mon Square Restaurant,7,,,,,,https://www.monsquarerestaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJzd6im_Bv5kcRZJCbfaQXAEc,48.8590312,2.3202311
733,NAKATANI RESTAURANT,7,,,,,,https://www.restaurant-nakatani.com/,,,,,UNKNOWN,UNKNOWN,ChIJu5YsFy1w5kcRXZLyDsRiskI,48.848413,2.319595
734,Ojii,7,,,,,,https://www.ojii.fr/,,,,,UNKNOWN,UNKNOWN,ChIJMUTPKE9x5kcRFwIsnXrRv4s,48.8553651,2.3304414
735,Oui Mon Général !,7,,,,,,http://www.oui-mon-general.fr/,,,,,UNKNOWN,UNKNOWN,ChIJQzUcpy9x5kcR9JZ7dlhGc74,48.8478362,2.3131509
760,Penati al Baretto,7,,,,,,https://www.penatialbaretto.eu/,,,,,UNKNOWN,UNKNOWN,ChIJDXgecepv5kcRDxSL1JAXsj0,48.8543767,2.309326
736,Pertinence,7,,,,,,https://www.restaurantpertinence.com/,,,,,UNKNOWN,UNKNOWN,ChIJCUflYd9v5kcRdXFSXN7bOz0,48.8570844,2.3034952
770,Prévelle,7,,,,,,https://prevelle.fr/,,,,,UNKNOWN,UNKNOWN,ChIJQXGR4M1v5kcRPzerL5FBK_U,48.8599917,2.3154213
740,Racines des Prés,7,,,,,,https://www.racinesdespres.com/,,,,,UNKNOWN,UNKNOWN,ChIJiy-Q-9Vx5kcRfio3tiPsmak,48.8562097,2.3268887
741,Ravi,7,,,,,,http://restaurantravi.com/,,,,,UNKNOWN,UNKNOWN,ChIJh69bKCpu5kcRjsIi0VAKKQ8,48.8585306,2.3276202
695,Restaurant Cléo,7,,,,,,https://www.restaurantcleo.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ_z4s3Nlv5kcRqRIM5cVK1LE,48.860506,2.310409
699,Restaurant David Toutain,7,,,,,,https://www.davidtoutain.com/,,,,,UNKNOWN,UNKNOWN,ChIJEfipg79v5kcRpfj267gqR0k,48.8602238,2.3097347
700,Restaurant Divellec,7,,,,,,https://www.divellec-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJv1HUW9dv5kcRSrNx_IaOe-g,48.8610635,2.3113546
707,Restaurant Gemellus,7,,,,,,http://gemellus-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJDdlHVC9w5kcRAnOrwjpqu6k,48.8516649,2.3105913
742,Rosemarie,7,,,,,,https://www.rosemariebistrotparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJ5WfhF3lv5kcRG8Myeur2YHw,48.8610626,2.3057627
743,Sancerre Rive Gauche,7,,,,,,https://www.sancerrerivegauche.com/,,,,,UNKNOWN,UNKNOWN,ChIJFbIY0N9v5kcR-iryaVlj14w,48.8593484,2.3004343
744,Sapori di Parma,7,,,,,,https://lacarte.menu/restaurants/paris-1/sapori-di-parma,,,,,UNKNOWN,UNKNOWN,ChIJfy28GSJw5kcR7ne3-CI4Q2o,48.8561971,2.3021028
764,Table Penja,7,,,,,,https://tablepenja.paris/,,,,,UNKNOWN,UNKNOWN,ChIJDbpyKwBv5kcRzD2AWcV37xQ,48.859309,2.3012964
746,Tan Dinh,7,,,,,,https://tan-dinh.fr/fr,,,,,UNKNOWN,UNKNOWN,ChIJoTOBMSpu5kcRX9qfIVA2sd8,48.8587081,2.3269345
748,Tomy & Co,7,,,,,,https://www.tomygousset.com/tomy-and-co,,,,,UNKNOWN,UNKNOWN,ChIJc-FTvNlv5kcRhrLo0P6xZIg,48.860531,2.309419
761,Vendémiaire,7,,,,,,https://vendemiaire.paris/en/home,,,,,UNKNOWN,UNKNOWN,ChIJZXCI_VFv5kcRi3Ry_nlMwx8,48.8586715,2.3097984
752,Yamaya,7,,,,,,https://www.yamaya.fr/,,,,,UNKNOWN,UNKNOWN,ChIJAQCMiStw5kcRCnE5vivYuGc,48.8518184,2.3174236
781,Beefbar,8,,wine_bar,casual,,,https://beefbar.com/paris,,,,,UNKNOWN,UNKNOWN,ChIJdcVJaiNv5kcRVjRXMI54BVI,48.8674381,2.3019924
782,Bistro Hasard,8,,"bistro, wine_bar","casual, classic",,,https://bistrohasard.com/,,,,,UNKNOWN,UNKNOWN,ChIJc-Ej1aRv5kcR58-r_GKwPI8,48.8746404,2.325752
783,Bistrot Cézanne,8,,"bistro, cafe","casual, classic",,,https://hankcinasky.wixsite.com/website,,,,,UNKNOWN,UNKNOWN,ChIJQyfNUMZv5kcR1vjxbwfdM10,48.8741965,2.3098861
790,Buddha-Bar,8,,wine_bar,casual,,,https://www.buddhabar.com/restaurants/buddha-bar-paris,,,,,UNKNOWN,UNKNOWN,ChIJRS81ac1v5kcRRUqQBmTTJJU,48.8680234,2.3214448
792,Café Chic,8,,cafe,casual,,,https://www.cafechic.net/,,,,,UNKNOWN,UNKNOWN,ChIJ-w_-rchv5kcRjkzl4fu78sk,48.8722919,2.3127967
794,Café Mirette,8,,cafe,casual,,,https://www.lapantruchoise.com/caf%C3%A9-mirette,,,,,UNKNOWN,UNKNOWN,ChIJMZFLxJdv5kcRXjbXWNqqQ9c,48.8774036,2.3262422
799,Chez Gala,8,,wine_bar,casual,,,https://chezgala.com/,,,,,UNKNOWN,UNKNOWN,ChIJI4rUi9Vv5kcRhEvHwX2-adg,48.8737349,2.2983679
1098,Em Sherif Cafe,8,,cafe,casual,,,https://emsherif-cafe.com/,,,,,UNKNOWN,UNKNOWN,ChIJNSvjTgBv5kcRBPslyG3hJLE,48.8754049,2.3141338
807,Ferona,8,,"cafe, wine_bar",casual,,,http://www.ferona.fr/,,,,,UNKNOWN,UNKNOWN,ChIJWw1gVshv5kcRjJvqsPB7JsI,48.8684954,2.32475
912,Frivole,8,,wine_bar,casual,,,https://www.restaurant-frivole.com/,,,,,UNKNOWN,UNKNOWN,ChIJaea_MQpv5kcR_rRSGZEcB3w,48.8666806,2.3089971
809,Gigi Paris,8,,wine_bar,casual,,,https://gigi-restaurant.com/en/gigi-paris,,,,,UNKNOWN,UNKNOWN,ChIJ4yOuo4Bv5kcR902Emk_T2Y4,48.8657065,2.3031404
810,Ginger,8,,wine_bar,casual,,,http://www.ginger-paris.com/en,,,,,UNKNOWN,UNKNOWN,ChIJi92O1cJv5kcRDZ__QzIYkQc,48.8673115,2.3031136
1562,Giulia Paris,8,,wine_bar,casual,,,https://www.restaurantgiulia.com/,,,,,UNKNOWN,UNKNOWN,ChIJCRyt6AJv5kcRHJX3ViwLQJk,48.8704156,2.3019408
813,Hôtel Lancaster Paris Champs Elysées,8,,wine_bar,casual,,,https://www.hotel-lancaster.com/fr/restaurant-et-bar.html,,,,,UNKNOWN,UNKNOWN,ChIJ99VrKcJv5kcR2WtwYIY4oOQ,48.8722839,2.3035314
1934,La Mascotte,8,,wine_bar,casual,,,https://la-mascotte-montmartre.com/,,,,,UNKNOWN,UNKNOWN,ChIJZZ-Ge91v5kcRCxvmb5Yv6NA,48.865141,2.3005457
784,Le Boeuf sur le Toit,8,,wine_bar,casual,,,https://boeufsurletoit.com/,,,,,UNKNOWN,UNKNOWN,ChIJfXfb3MVv5kcRriO2f5dNwCM,48.871404,2.310457
835,Le Camondo,8,,wine_bar,casual,,,https://lecamondo.fr/,,,,,UNKNOWN,UNKNOWN,ChIJLYo3Ibhv5kcR42tFrovIwZI,48.8787413,2.3126304
842,Le Mermoz,8,,wine_bar,casual,,,http://lemermozparis.fr/,,https://www.facebook.com/restaurantlemermoz,,,UNKNOWN,UNKNOWN,ChIJ4denjMVv5kcRAosGrioNpw0,48.8707341,2.3115407
859,Manko,8,,wine_bar,casual,,,https://manko-paris.com/en/home-en,,,,,UNKNOWN,UNKNOWN,ChIJK4jwId1v5kcRPwJFpw7bzY0,48.8655753,2.3030293
871,Mun,8,,wine_bar,casual,,,https://restaurant-mun.com/en,,,,,UNKNOWN,UNKNOWN,ChIJpz9btPFv5kcRklnB57DGbRg,48.8702653,2.3062357
877,Oh Vin Dieu !,8,,wine_bar,casual,,,https://oh-vin-dieu.eatbu.com/?lang=en,,,,,UNKNOWN,UNKNOWN,ChIJc3FIHMhv5kcRfFAbd9Opl24,48.876876,2.3133435
881,Ouistiti,8,,wine_bar,casual,,,https://www.ouistiti-restaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJtQcBmaVv5kcRDdluKvoZVE0,48.8744306,2.3247997
839,Restaurant LE Drugstore,8,,wine_bar,casual,,,https://www.publicisdrugstore.com/fr/le-drugstore,,,,,UNKNOWN,UNKNOWN,ChIJgfoVfI5v5kcRddBtmdEkm18,48.872519,2.2970641
896,Verde,8,,wine_bar,casual,,,https://verde-paris.fr/fr_fr/restaurant-verde-paris,,,,,UNKNOWN,UNKNOWN,ChIJV7AcusJv5kcRmmEQhryTUlQ,48.8676697,2.3015425
828,Brasserie La Lorraine,8,,,casual,,,https://www.brasserielalorraine.com/,,,,,UNKNOWN,UNKNOWN,ChIJFx3-JZVv5kcRbNWpjSMXP7g,48.87789,2.298893
831,Lafayette's restaurant rue d'Anjou,8,,,casual,,,https://www.lafayettes-restaurant.com/,https://www.instagram.com/lafayettesparis?img_index=1,,,,UNKNOWN,UNKNOWN,ChIJwc3gGxBv5kcRA5gJwhAAnbM,48.8698289,2.3209037
776,24 Le restaurant,8,,,,,,http://24lerestaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJLe0K9sVv5kcRt9qr4CrfIZU,48.8710484,2.3118763
777,Akira Back Paris,8,,,,,,https://www.akirabackparis.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJx2NEgptv5kcRPJ7AHeThtUM,48.869143,2.3006579
310,Anna,8,,,,,,http://www.restaurant-anna.com/,https://www.instagram.com/anna_baravin,,,,UNKNOWN,UNKNOWN,ChIJzVN9pdJv5kcRmYbJ3emfo68,48.8679838,2.3029968
780,Bar des Prés - Montaigne,8,,,,,,https://www.bardespres.com/fr/paris/,https://www.instagram.com/stories/highlights/18043754752580788,,,,UNKNOWN,UNKNOWN,ChIJNXkisWhv5kcR8qDfdxCElz0,48.8669455,2.307569
1183,"BBT (Le Bon, Le Beurre & Le Truand)",8,,,,,,,https://www.instagram.com/bbtparis,,,,UNKNOWN,UNKNOWN,ChIJFakberNv5kcRnQK0V3n_FbM,48.874455,2.3184142
903,Biche,8,,,,,,https://biche-restaurant.com/,,,,,UNKNOWN,UNKNOWN,ChIJpS0AwMFv5kcRIYTScanLO20,48.8733712,2.3092055
786,Braise,8,,,,,,https://www.braise.paris/,,,,,UNKNOWN,UNKNOWN,ChIJM7F_x-Nv5kcRz8dQrQXk3H0,48.8703243,2.3209255
787,Brasserie Lazare Paris,8,,,,,,https://lazare-paris.fr/,,,,,UNKNOWN,UNKNOWN,ChIJAbPJYTVu5kcRuFw8L6Iuy6M,48.8761412,2.3255888
789,Brasserie Pastis,8,,,,,,https://brasseriepastis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJNY8pn31v5kcRTzHkhdndvbw,48.8744189,2.3209023
797,Cantinetta Ventura,8,,,,,,https://www.cantinettaventura.fr/,,,,,UNKNOWN,UNKNOWN,ChIJYSgrWp5v5kcRCYzZmVz9eis,48.8702324,2.3097989
800,Chez Ly,8,,,,,,http://www.chezly.fr/,,,,,UNKNOWN,UNKNOWN,ChIJVVW5Eupv5kcRMMbpdzKqVAg,48.8734217,2.3001437
801,Chez Monsieur,8,,,,,,http://www.chezmonsieur.fr/#les-restaurateurs,,,,,UNKNOWN,UNKNOWN,ChIJIcrA5DJu5kcRj3fEmjFRWQw,48.8687702,2.3249778
887,Chez Savy,8,,,,,,https://lcep.fr/savy,,,,,UNKNOWN,UNKNOWN,ChIJf8LKNNtv5kcRdRter9C7uuQ,48.867046,2.307571
911,Clos d’Astorg,8,,,,,,https://bookings.zenchef.com/results?rid=367742&pid=1001,https://www.instagram.com/closdastorg?hl=en,,,,UNKNOWN,UNKNOWN,ChIJM9liEmZv5kcRmfpjGj7ETCQ,48.873745,2.3196711
802,Contraste,8,,,,,,https://www.contraste.paris/,,,,,UNKNOWN,UNKNOWN,ChIJnUjhHnFv5kcRrLZLgyVmwVw,48.8703982,2.3213319
804,Enni Udon,8,,,,,,https://enniudon.com/,,,,,UNKNOWN,UNKNOWN,ChIJ2ay8R6hv5kcRK1z_uq2xfus,48.8674283,2.3027771
808,Galanga par Monsieur George,8,,,,,,https://www.monsieurgeorge.com/Restaurant-Gastronomique-Galanga-par-Monsieur-George-Champs-Elysees,,,,,UNKNOWN,UNKNOWN,ChIJS4mhxwhv5kcR6nPiuO1DG6M,48.8729381,2.3025769
811,Giusé Trattoria,8,,,,,,https://www.giuse.fr/,,,,,UNKNOWN,UNKNOWN,ChIJpbBQsBBv5kcRfjCaYNUCweI,48.8732072,2.3095943
812,HATON-nous,8,,,,,,https://www.haton-nous.fr/,,,,,UNKNOWN,UNKNOWN,ChIJ4Rz5JMlv5kcRvRNvFyVpxq4,48.8793627,2.3257983
816,Imperial Treasure Fine Chinese Cuisine,8,,,,,,https://www.imperialtreasure.com/france,,,,,UNKNOWN,UNKNOWN,ChIJtcwJ8sRv5kcRK1e1LOEyoHg,48.8704646,2.2991597
910,Irwin,8,,,,,,https://www.irwin.paris/,,,,,UNKNOWN,UNKNOWN,ChIJ12IFfgBv5kcRrXCid5q23Nk,48.8734701,2.3180004
902,L'Arôme,8,,,,,,https://larome-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJZazvjMZv5kcREZMvWJYA6q8,48.8732201,2.3088875
830,La Traboule,8,,,,,,https://restaurantlatraboule.fr/en,,,,,UNKNOWN,UNKNOWN,ChIJYV7jJclv5kcR-8ZFC73INgI,48.8725796,2.3153001
832,Laurent,8,,,,,,https://laurent.paris/,,,,,UNKNOWN,UNKNOWN,ChIJIcyBCs9v5kcR1CycD6sXI0I,48.8692529,2.3131794
913,Laïa Monceau,8,,,,,,https://www.fugafamily.com/restaurants/laia-monceau,,,,,UNKNOWN,UNKNOWN,ChIJo7PWWyBv5kcRXkkjzhjh2lE,48.8767933,2.3090176
838,Le Colonel Moutarde,8,,,,,,https://www.lecolonelmoutardeparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJHzKbAstv5kcRQPsDpcf5_iU,48.8743646,2.321439
841,Le Griffonnier,8,,,,,,https://www.legriffonnier.com/,,https://www.facebook.com/pages/Restaurant-Le-Griffonnier/309138382906426,,,UNKNOWN,UNKNOWN,ChIJt8slps5v5kcRsaiKP9uhiCE,48.8711469,2.3172492
843,Le Petit George,8,,,,,,https://lepetitgeorge.com/fr,,,,,UNKNOWN,UNKNOWN,ChIJO0lHD8Fv5kcROQxLadQQUy0,48.8739631,2.3040789
844,Le Piaf Paris,8,,,,,,https://lepiaf-restaurant.com/en,,,,,UNKNOWN,UNKNOWN,ChIJ5SxpU89v5kcRd0WX5stFudY,48.872055,2.3126681
845,Le Rouge et le Verre,8,,,,,,https://www.lerougeetleverre.fr/28-rue-de-turin,,,,,UNKNOWN,UNKNOWN,ChIJ7w-y8Wtu5kcRKvzdEYnY7B4,48.8818766,2.3247013
846,Le Stresa,8,,,,,,http://www.lestresa.com/stresa.html,,,,,UNKNOWN,UNKNOWN,ChIJzTOp09xv5kcRwKTzFQnt6ZY,48.866944,2.303653
851,Lucas Carton,8,,,,,,https://www.lucascarton.com/,,,,,UNKNOWN,UNKNOWN,ChIJrf6XLDNu5kcRgypP8GERVqw,48.8696812,2.3231271
852,Ma Dame,8,,,,,,https://restaurant-ma-dame-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJmZhx5wVv5kcRRAANhPX06M0,48.8686716,2.3065394
853,MAD MEN PARIS,8,,,,,,https://madmenparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJVzhDhSdv5kcRk1CoEqKaNKc,48.870726,2.3217469
854,Maison Dubois,8,,,,,,https://maisonduboisparis.fr/,,,,,UNKNOWN,UNKNOWN,ChIJh9BitPxv5kcRJWNBL8T-JGk,48.876243,2.3213817
858,Mandoobar,8,,,,,,http://www.mandoobar.fr/mandoobar.html,,,,,UNKNOWN,UNKNOWN,ChIJhZWV_7Rv5kcRxjdDwBCZ4Z8,48.8793158,2.3211478
906,Marius et Janette,8,,,,,,https://mariusetjanette-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJqXlcDd1v5kcRzOp2UKIkads,48.8652692,2.3017895
860,Market,8,,,,,,https://www.restaurant-market.com/,,,,,UNKNOWN,UNKNOWN,ChIJ-eswZM9v5kcRGBChP8vwnJ0,48.8702638,2.3120823
863,Maxim's de Paris,8,,,,,,https://maxims-de-paris.com/fr/restaurant-2,,,,,UNKNOWN,UNKNOWN,ChIJdzhHTs1v5kcRxXjFhD75GM8,48.8674428,2.3223256
864,MIA MIA kitchen,8,,,,,,https://www.instagram.com/miamiakitchen.paris?igsh=MTd2ZTlqMXB1Y2ZlZw%3D%3D&utm_source=qr,https://www.instagram.com/miamiakitchen_paris,,,,UNKNOWN,UNKNOWN,ChIJ8wBRgaxv5kcRUpgNEvGLxe8,48.8752702,2.3040484
239,Mirage Paris,8,,,,,,https://www.miragerestaurant.fr/,,,,,UNKNOWN,UNKNOWN,ChIJyyBgR4Vv5kcR4FBr0pBtlKI,48.8701396,2.3040972
867,Momen,8,,,,,,https://momenparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJJZGS2FNv5kcRmwQnCMySGAM,48.8749924,2.313112
868,Mondaine de Pariso,8,,,,,,http://mondaine-depariso.com/,,,,,UNKNOWN,UNKNOWN,ChIJrUdktcVv5kcRzPVJtBXneyY,48.8707387,2.3092465
869,Monsieur Dior by Yannick Alléno,8,,,,,,https://www.dior.com/fashion/stores/fr_fr/france/paris/32-avenue-montaigne,,,,,UNKNOWN,UNKNOWN,ChIJ7xhl_uJv5kcRgbIR4pG7AWE,48.8667832,2.3065244
873,Neva Cuisine,8,,,,,,https://www.nevacuisineparis.com/,,,,,UNKNOWN,UNKNOWN,ChIJFwoVM0tu5kcR9SoGUDAh3Jg,48.8801331,2.3240601
875,Noto,8,,,,,,https://noto-paris.com/,,,,,UNKNOWN,UNKNOWN,ChIJm4JmAMBv5kcRQX2GxVZayMI,48.8769587,2.3008512
